Source,T (yyy-mm-dd hh:mm:ss),x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q0,q1,q2,q3
OEM (NASA/JSC/FOD/FDO),2026-04-05 06:53:51.3,-116171.2181,-266977.1145,-146381.0326,-0.100880607,-0.739882576,-0.401512138,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 06:57:51.3,-116195.3986,-267154.5974,-146477.3471,-0.100623642,-0.739142021,-0.401108912,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:01:51.3,-116219.5175,-267331.9027,-146573.5649,-0.100367396,-0.738402306,-0.40070616,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:05:51.3,-116243.575,-267509.0306,-146669.6861,-0.10011187,-0.737663427,-0.40030388,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:09:51.3,-116267.5713,-267685.9812,-146765.7108,-0.099857062,-0.736925382,-0.399902071,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:13:51.3,-116291.5065,-267862.7549,-146861.6391,-0.099602972,-0.73618817,-0.399500731,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:17:51.3,-116315.3808,-268039.3516,-146957.4712,-0.099349599,-0.735451786,-0.39909986,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:21:51.3,-116339.1943,-268215.7718,-147053.2071,-0.099096942,-0.73471623,-0.398699456,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:25:51.3,-116362.9473,-268392.0155,-147148.847,-0.098845001,-0.733981499,-0.398299519,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:29:51.3,-116386.64,-268568.083,-147244.3909,-0.098593776,-0.73324759,-0.397900045,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:33:51.3,-116410.2724,-268743.9744,-147339.839,-0.098343265,-0.732514501,-0.397501036,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:37:51.3,-116433.8448,-268919.69,-147435.1915,-0.098093469,-0.73178223,-0.397102488,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:41:51.3,-116457.3573,-269095.2299,-147530.4483,-0.097844386,-0.731050774,-0.396704402,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:45:51.3,-116480.8102,-269270.5944,-147625.6096,-0.097596017,-0.730320131,-0.396306775,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:49:51.3,-116504.2035,-269445.7837,-147720.6756,-0.097348359,-0.729590299,-0.395909607,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:53:51.3,-116527.5374,-269620.7978,-147815.6463,-0.097101414,-0.728861276,-0.395512897,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 07:57:51.3,-116550.8122,-269795.6371,-147910.5218,-0.096855181,-0.728133059,-0.395116642,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:01:51.3,-116574.028,-269970.3018,-148005.3023,-0.096609659,-0.727405645,-0.394720843,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:05:51.3,-116597.1849,-270144.7919,-148099.9878,-0.096364847,-0.726679034,-0.394325497,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:09:51.3,-116620.2832,-270319.1078,-148194.5786,-0.096120745,-0.725953221,-0.393930604,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:13:51.3,-116643.3229,-270493.2495,-148289.0746,-0.095877353,-0.725228206,-0.393536162,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:17:51.3,-116666.3044,-270667.2174,-148383.4759,-0.09563467,-0.724503986,-0.39314217,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:21:51.3,-116689.2276,-270841.0115,-148477.7828,-0.095392697,-0.723780558,-0.392748627,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:25:51.3,-116712.0929,-271014.6321,-148571.9953,-0.095151431,-0.723057921,-0.392355532,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:29:51.3,-116734.9004,-271188.0794,-148666.1135,-0.094910874,-0.722336072,-0.391962884,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:33:51.3,-116757.6502,-271361.3535,-148760.1375,-0.094671024,-0.721615008,-0.391570681,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:37:51.3,-116780.3425,-271534.4546,-148854.0675,-0.094431882,-0.720894729,-0.391178922,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:41:51.3,-116802.9775,-271707.383,-148947.9035,-0.094193446,-0.72017523,-0.390787607,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:45:51.3,-116825.5554,-271880.1388,-149041.6456,-0.093955717,-0.719456511,-0.390396734,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:49:51.3,-116848.0763,-272052.7222,-149135.2939,-0.093718695,-0.71873857,-0.390006301,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:53:51.3,-116870.5405,-272225.1334,-149228.8486,-0.093482378,-0.718021403,-0.389616308,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 08:57:51.3,-116892.9479,-272397.3725,-149322.3098,-0.093246767,-0.717305009,-0.389226754,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:01:51.3,-116915.299,-272569.4398,-149415.6775,-0.093011861,-0.716589385,-0.388837637,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:05:51.3,-116937.5937,-272741.3355,-149508.9519,-0.092777661,-0.71587453,-0.388448957,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:09:51.3,-116959.8323,-272913.0597,-149602.133,-0.092544165,-0.71516044,-0.388060711,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:13:51.3,-116982.0149,-273084.6126,-149695.2211,-0.092311374,-0.714447115,-0.3876729,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:17:51.3,-117004.1418,-273255.9944,-149788.2161,-0.092079287,-0.713734552,-0.387285522,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:21:51.3,-117026.2131,-273427.2052,-149881.1182,-0.091847904,-0.713022749,-0.386898575,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:25:51.3,-117048.2289,-273598.2453,-149973.9274,-0.091617225,-0.712311703,-0.386512059,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:29:51.3,-117070.1894,-273769.1149,-150066.644,-0.09138725,-0.711601413,-0.386125973,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:33:51.3,-117092.0948,-273939.8141,-150159.2679,-0.091157978,-0.710891876,-0.385740315,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:37:51.3,-117113.9453,-274110.3431,-150251.7994,-0.09092941,-0.71018309,-0.385355085,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:41:51.3,-117135.741,-274280.702,-150344.2384,-0.090701545,-0.709475054,-0.384970281,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:45:51.3,-117157.4821,-274450.8911,-150436.5851,-0.090474383,-0.708767765,-0.384585902,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:49:51.3,-117179.1687,-274620.9106,-150528.8397,-0.090247923,-0.70806122,-0.384201947,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:53:51.3,-117200.8011,-274790.7606,-150621.0021,-0.090022167,-0.707355419,-0.383818415,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 09:57:51.3,-117222.3794,-274960.4413,-150713.0725,-0.089797113,-0.706650358,-0.383435306,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:01:51.3,-117243.9038,-275129.9528,-150805.0511,-0.089572762,-0.705946036,-0.383052617,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:05:51.3,-117265.3744,-275299.2954,-150896.9378,-0.089349113,-0.705242451,-0.382670348,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:09:51.3,-117286.7914,-275468.4693,-150988.7329,-0.089126167,-0.7045396,-0.382288497,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:13:51.3,-117308.155,-275637.4745,-151080.4363,-0.088903924,-0.703837482,-0.381907065,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:17:51.3,-117329.4654,-275806.3113,-151172.0483,-0.088682382,-0.703136095,-0.381526049,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:21:51.3,-117350.7226,-275974.9799,-151263.5689,-0.088461544,-0.702435435,-0.381145449,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:25:51.3,-117371.927,-276143.4804,-151354.9982,-0.088241407,-0.701735503,-0.380765263,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:29:51.3,-117393.0786,-276311.813,-151446.3362,-0.088021973,-0.701036294,-0.38038549,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:33:51.3,-117414.1776,-276479.9779,-151537.5832,-0.087803241,-0.700337808,-0.380006131,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:37:51.3,-117435.2242,-276647.9752,-151628.7392,-0.087585212,-0.699640043,-0.379627182,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:41:51.3,-117456.2185,-276815.8051,-151719.8043,-0.087367885,-0.698942995,-0.379248644,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:45:51.3,-117477.1608,-276983.4679,-151810.7786,-0.087151261,-0.698246664,-0.378870516,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:49:51.3,-117498.0512,-277150.9636,-151901.6622,-0.08693534,-0.697551048,-0.378492795,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:53:51.3,-117518.8898,-277318.2924,-151992.4552,-0.086720121,-0.696856143,-0.378115482,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 10:57:51.3,-117539.6769,-277485.4546,-152083.1576,-0.086505605,-0.696161949,-0.377738575,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:01:51.3,-117560.4126,-277652.4502,-152173.7697,-0.086291792,-0.695468464,-0.377362074,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:05:51.3,-117581.097,-277819.2795,-152264.2915,-0.086078682,-0.694775684,-0.376985977,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:09:51.3,-117601.7304,-277985.9426,-152354.723,-0.085866276,-0.694083609,-0.376610283,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:13:51.3,-117622.3129,-278152.4397,-152445.0644,-0.085654573,-0.693392237,-0.376234991,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:17:51.3,-117642.8446,-278318.7709,-152535.3158,-0.085443573,-0.692701565,-0.375860101,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:21:51.3,-117663.3259,-278484.9365,-152625.4773,-0.085233278,-0.692011592,-0.37548561,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:25:51.3,-117683.7567,-278650.9366,-152715.549,-0.085023686,-0.691322315,-0.375111519,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:29:51.3,-117704.1373,-278816.7713,-152805.5309,-0.084814799,-0.690633732,-0.374737827,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:33:51.3,-117724.4678,-278982.4408,-152895.4232,-0.084606616,-0.689945843,-0.374364531,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:37:51.3,-117744.7485,-279147.9453,-152985.2259,-0.084399138,-0.689258644,-0.373991632,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:41:51.3,-117764.9795,-279313.285,-153074.9392,-0.084192366,-0.688572134,-0.373619129,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:45:51.3,-117785.1609,-279478.46,-153164.5631,-0.083986298,-0.68788631,-0.373247019,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:49:51.3,-117805.293,-279643.4705,-153254.0978,-0.083780936,-0.687201172,-0.372875303,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:53:51.3,-117825.3758,-279808.3166,-153343.5433,-0.08357628,-0.686516717,-0.37250398,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 11:57:51.3,-117845.4096,-279972.9986,-153432.8997,-0.083372331,-0.685832943,-0.372133047,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:01:51.3,-117865.3946,-280137.5165,-153522.1672,-0.083169088,-0.685149848,-0.371762506,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:05:51.3,-117885.3309,-280301.8706,-153611.3457,-0.082966552,-0.68446743,-0.371392354,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:09:51.3,-117905.2186,-280466.0609,-153700.4355,-0.082764724,-0.683785688,-0.37102259,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:13:51.3,-117925.058,-280630.0877,-153789.4366,-0.082563603,-0.683104619,-0.370653214,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:17:51.3,-117944.8492,-280793.9512,-153878.3491,-0.08236319,-0.682424222,-0.370284225,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:21:51.3,-117964.5924,-280957.6514,-153967.1731,-0.082163487,-0.681744495,-0.369915622,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:25:51.3,-117984.2877,-281121.1886,-154055.9086,-0.081964492,-0.681065436,-0.369547403,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:29:51.3,-118003.9354,-281284.5629,-154144.5559,-0.081766207,-0.680387043,-0.369179568,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:33:51.3,-118023.5355,-281447.7744,-154233.1149,-0.081568632,-0.679709313,-0.368812116,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:37:51.3,-118043.0884,-281610.8234,-154321.5857,-0.081371767,-0.679032246,-0.368445046,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:41:51.3,-118062.594,-281773.71,-154409.9685,-0.081175614,-0.67835584,-0.368078358,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:45:51.3,-118082.0527,-281936.4343,-154498.2634,-0.080980172,-0.677680092,-0.367712049,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:49:51.3,-118101.4646,-282098.9965,-154586.4703,-0.080785443,-0.677005001,-0.367346119,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:53:51.3,-118120.8298,-282261.3967,-154674.5895,-0.080591426,-0.676330565,-0.366980568,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 12:57:51.3,-118140.1485,-282423.6352,-154762.621,-0.080398122,-0.675656781,-0.366615395,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:01:51.3,-118159.421,-282585.712,-154850.5649,-0.080205532,-0.674983649,-0.366250597,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:05:51.3,-118178.6472,-282747.6274,-154938.4213,-0.080013657,-0.674311167,-0.365886176,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:09:51.3,-118197.8276,-282909.3814,-155026.1903,-0.079822496,-0.673639332,-0.365522129,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:13:51.3,-118216.9621,-283070.9743,-155113.872,-0.079632052,-0.672968142,-0.365158455,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:17:51.3,-118236.051,-283232.4062,-155201.4664,-0.079442324,-0.672297597,-0.364795155,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:21:51.3,-118255.0945,-283393.6772,-155288.9737,-0.079253313,-0.671627693,-0.364432227,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:25:51.3,-118274.0927,-283554.7875,-155376.3939,-0.07906502,-0.67095843,-0.364069669,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:29:51.3,-118293.0457,-283715.7373,-155463.7272,-0.078877445,-0.670289805,-0.363707482,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:33:51.3,-118311.9539,-283876.5267,-155550.9735,-0.07869059,-0.669621817,-0.363345665,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:37:51.3,-118330.8173,-284037.1558,-155638.1331,-0.078504454,-0.668954464,-0.362984215,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:41:51.3,-118349.6361,-284197.6249,-155725.206,-0.07831904,-0.668287743,-0.362623133,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:45:51.3,-118368.4105,-284357.934,-155812.1923,-0.078134347,-0.667621654,-0.362262418,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:49:51.3,-118387.1406,-284518.0833,-155899.092,-0.077950376,-0.666956195,-0.361902069,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:53:51.3,-118405.8267,-284678.073,-155985.9053,-0.077767129,-0.666291363,-0.361542085,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 13:57:51.3,-118424.4689,-284837.9032,-156072.6322,-0.077584605,-0.665627157,-0.361182464,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:01:51.3,-118443.0674,-284997.5741,-156159.2729,-0.077402807,-0.664963575,-0.360823207,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:05:51.3,-118461.6223,-285157.0858,-156245.8274,-0.077221734,-0.664300616,-0.360464312,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:09:51.3,-118480.1339,-285316.4385,-156332.2958,-0.077041388,-0.663638277,-0.360105779,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:13:51.3,-118498.6022,-285475.6322,-156418.6782,-0.07686177,-0.662976556,-0.359747606,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:17:51.3,-118517.0276,-285634.6673,-156504.9747,-0.07668288,-0.662315453,-0.359389793,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:21:51.3,-118535.4101,-285793.5437,-156591.1853,-0.07650472,-0.661654965,-0.359032339,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:25:51.3,-118553.7499,-285952.2617,-156677.3102,-0.07632729,-0.660995091,-0.358675243,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:29:51.3,-118572.0472,-286110.8214,-156763.3495,-0.076150592,-0.660335828,-0.358318504,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:33:51.3,-118590.3022,-286269.2229,-156849.3031,-0.075974626,-0.659677175,-0.357962122,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:37:51.3,-118608.5151,-286427.4665,-156935.1713,-0.075799393,-0.659019131,-0.357606095,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:41:51.3,-118626.686,-286585.5522,-157020.9541,-0.075624896,-0.658361693,-0.357250423,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:45:51.3,-118644.8151,-286743.4801,-157106.6515,-0.075451134,-0.65770486,-0.356895104,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:49:51.3,-118662.9026,-286901.2505,-157192.2638,-0.075278108,-0.657048629,-0.356540139,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:53:51.3,-118680.9487,-287058.8635,-157277.7908,-0.075105821,-0.656393001,-0.356185526,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 14:57:51.3,-118698.9535,-287216.3192,-157363.2328,-0.074934272,-0.655737971,-0.355831264,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:01:51.3,-118716.9172,-287373.6178,-157448.5899,-0.074763464,-0.655083539,-0.355477353,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:05:51.3,-118734.84,-287530.7594,-157533.862,-0.074593397,-0.654429704,-0.355123791,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:09:51.3,-118752.7221,-287687.7441,-157619.0493,-0.074424072,-0.653776463,-0.354770579,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:13:51.3,-118770.5636,-287844.5721,-157704.1519,-0.074255492,-0.653123814,-0.354417714,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:17:51.3,-118788.3648,-288001.2436,-157789.1698,-0.074087656,-0.652471756,-0.354065197,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:21:51.3,-118806.1257,-288157.7586,-157874.1032,-0.073920566,-0.651820287,-0.353713027,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:25:51.3,-118823.8467,-288314.1174,-157958.9521,-0.073754224,-0.651169406,-0.353361201,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:29:51.3,-118841.5278,-288470.32,-158043.7166,-0.073588631,-0.650519111,-0.353009721,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:33:51.3,-118859.1693,-288626.3666,-158128.3968,-0.073423788,-0.649869399,-0.352658585,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:37:51.3,-118876.7713,-288782.2573,-158212.9928,-0.073259697,-0.64922027,-0.352307792,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:41:51.3,-118894.334,-288937.9924,-158297.5046,-0.073096358,-0.648571721,-0.351957342,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:45:51.3,-118911.8576,-289093.5718,-158381.9323,-0.072933774,-0.647923752,-0.351607233,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:49:51.3,-118929.3423,-289248.9958,-158466.2761,-0.072771945,-0.647276359,-0.351257465,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:53:51.3,-118946.7882,-289404.2645,-158550.5359,-0.072610873,-0.646629542,-0.350908037,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 15:57:51.3,-118964.1956,-289559.378,-158634.712,-0.07245056,-0.645983299,-0.350558949,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:01:51.3,-118981.5645,-289714.3365,-158718.8043,-0.072291007,-0.645337627,-0.350210198,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:05:51.3,-118998.8953,-289869.1401,-158802.8129,-0.072132216,-0.644692526,-0.349861786,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:09:51.3,-119016.1881,-290023.789,-158886.7379,-0.071974188,-0.644047994,-0.349513711,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:13:51.3,-119033.443,-290178.2832,-158970.5795,-0.071816924,-0.643404029,-0.349165971,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:17:51.3,-119050.6603,-290332.623,-159054.3376,-0.071660427,-0.642760629,-0.348818567,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:21:51.3,-119067.8401,-290486.8084,-159138.0124,-0.071504697,-0.642117792,-0.348471498,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:25:51.3,-119084.9826,-290640.8396,-159221.604,-0.071349737,-0.641475518,-0.348124763,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:29:51.3,-119102.088,-290794.7167,-159305.1124,-0.071195548,-0.640833803,-0.34777836,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:33:51.3,-119119.1565,-290948.4398,-159388.5376,-0.071042132,-0.640192647,-0.34743229,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:37:51.3,-119136.1883,-291102.0092,-159471.8799,-0.07088949,-0.639552048,-0.347086551,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:41:51.3,-119153.1835,-291255.4249,-159555.1392,-0.070737624,-0.638912004,-0.346741143,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:45:51.3,-119170.1424,-291408.687,-159638.3157,-0.070586537,-0.638272514,-0.346396066,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:49:51.3,-119187.0651,-291561.7957,-159721.4093,-0.070436229,-0.637633575,-0.346051317,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:53:51.3,-119203.9518,-291714.7512,-159804.4203,-0.070286703,-0.636995186,-0.345706897,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 16:57:51.3,-119220.8028,-291867.5534,-159887.3487,-0.07013796,-0.636357346,-0.345362804,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:01:51.3,-119237.6181,-292020.2027,-159970.1945,-0.069990002,-0.635720053,-0.345019039,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:05:51.3,-119254.3981,-292172.6991,-160052.9578,-0.069842831,-0.635083304,-0.344675599,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:09:51.3,-119271.1428,-292325.0427,-160135.6388,-0.069696449,-0.634447099,-0.344332486,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:13:51.3,-119287.8524,-292477.2338,-160218.2375,-0.069550859,-0.633811435,-0.343989696,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:17:51.3,-119304.5272,-292629.2723,-160300.7539,-0.069406061,-0.633176312,-0.343647231,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:21:51.3,-119321.1674,-292781.1584,-160383.1882,-0.069262058,-0.632541727,-0.343305089,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:25:51.3,-119337.7731,-292932.8924,-160465.5404,-0.069118852,-0.631907678,-0.34296327,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:29:51.3,-119354.3445,-293084.4742,-160547.8105,-0.068976444,-0.631274164,-0.342621772,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:33:51.3,-119370.8818,-293235.904,-160629.9988,-0.068834838,-0.630641184,-0.342280595,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:37:51.3,-119387.3853,-293387.182,-160712.1053,-0.068694035,-0.630008735,-0.341939739,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:41:51.3,-119403.855,-293538.3082,-160794.1299,-0.068554037,-0.629376816,-0.341599202,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:45:51.3,-119420.2913,-293689.2829,-160876.0729,-0.068414847,-0.628745426,-0.341258984,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:49:51.3,-119436.6942,-293840.1061,-160957.9343,-0.068276466,-0.628114562,-0.340919084,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:53:51.3,-119453.0641,-293990.7779,-161039.7141,-0.068138896,-0.627484222,-0.340579501,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 17:57:51.3,-119469.401,-294141.2985,-161121.4125,-0.068002141,-0.626854406,-0.340240235,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 18:01:51.3,-119485.7051,-294291.6681,-161203.0294,-0.067866202,-0.626225112,-0.339901285,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 18:05:51.3,-119501.9768,-294441.8866,-161284.5651,-0.067731082,-0.625596337,-0.33956265,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 18:09:51.3,-119518.2161,-294591.9544,-161366.0195,-0.067596783,-0.624968081,-0.33922433,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 18:13:51.3,-119534.4233,-294741.8714,-161447.3928,-0.067463306,-0.624340341,-0.338886323,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-05 18:17:51.3,-119550.5986,-294891.6378,-161528.685,-0.067330656,-0.623713115,-0.338548629,,,,
